시도,군구,관광지,내/외국인,총계(2020.05 ~ 2020.06),2020년,2020년 05월,2020년 06월
충청남도,홍성군,속동전망대,내국인,"19,929","19,929","11,107","8,822"
충청남도,홍성군,속동전망대,합계,"19,929","19,929","11,107","8,822"
충청남도,홍성군,식기박물관,내국인,"4,814","4,814","2,397","2,417"
충청남도,홍성군,식기박물관,외국인,0,0,0,0
충청남도,홍성군,식기박물관,합계,"4,814","4,814","2,397","2,417"
충청남도,홍성군,오서산(상당주차장입구),내국인,"3,641","3,641","2,136","1,505"
충청남도,홍성군,오서산(상당주차장입구),합계,"3,641","3,641","2,136","1,505"
충청남도,홍성군,용봉산 (용봉초 매표소),내국인,"1,536","1,536",997,539
충청남도,홍성군,용봉산 (용봉초 매표소),외국인,0,0,0,0
충청남도,홍성군,용봉산 (용봉초 매표소),합계,"1,536","1,536",997,539
충청남도,홍성군,용봉산(구룡대 매표소),내국인,"5,114","5,114","3,212","1,902"
충청남도,홍성군,용봉산(구룡대 매표소),외국인,0,0,0,0
충청남도,홍성군,용봉산(구룡대 매표소),합계,"5,114","5,114","3,212","1,902"
충청남도,홍성군,용봉산(산림휴양관 매표소),내국인,"2,923","2,923","1,821","1,102"
충청남도,홍성군,용봉산(산림휴양관 매표소),외국인,0,0,0,0
충청남도,홍성군,용봉산(산림휴양관 매표소),합계,"2,923","2,923","1,821","1,102"
충청남도,홍성군,조류탐사과학관,내국인,"2,108","2,108","1,258",850
충청남도,홍성군,조류탐사과학관,외국인,0,0,0,0
충청남도,홍성군,조류탐사과학관,합계,"2,108","2,108","1,258",850
충청남도,홍성군,죽도,내국인,"17,694","17,694","9,843","7,851"
충청남도,홍성군,죽도,합계,"17,694","17,694","9,843","7,851"
충청남도,홍성군,한용운선생생가,내국인,"2,685","2,685","1,400","1,285"
충청남도,홍성군,한용운선생생가,합계,"2,685","2,685","1,400","1,285"
충청남도,홍성군,홍성온천관광호텔부대시설(온천이용객),내국인,"10,287","10,287","6,865","3,422"
충청남도,홍성군,홍성온천관광호텔부대시설(온천이용객),외국인,0,0,0,0
충청남도,홍성군,홍성온천관광호텔부대시설(온천이용객),합계,"10,287","10,287","6,865","3,422"
충청남도,홍성군,홍주성역사관,내국인,"3,463","3,463","1,950","1,513"
충청남도,홍성군,홍주성역사관,외국인,0,0,0,0
충청남도,홍성군,홍주성역사관,합계,"3,463","3,463","1,950","1,513"
충청남도,홍성군,홍주성천년여행길,내국인,"5,301","5,301","2,777","2,524"
충청남도,홍성군,홍주성천년여행길,합계,"5,301","5,301","2,777","2,524"
충청남도,예산군,가야산,내국인,"26,868","26,868","14,080","12,788"
충청남도,예산군,가야산,합계,"26,868","26,868","14,080","12,788"
충청남도,예산군,대흥슬로시티,내국인,12,12,0,12
충청남도,예산군,대흥슬로시티,외국인,0,0,0,0
충청남도,예산군,대흥슬로시티,합계,12,12,0,12
충청남도,예산군,봉수산 수목원,내국인,"9,995","9,995","6,131","3,864"
충청남도,예산군,봉수산 수목원,합계,"9,995","9,995","6,131","3,864"
충청남도,예산군,봉수산자연휴양림,내국인,0,0,0,0
충청남도,예산군,봉수산자연휴양림,외국인,0,0,0,0
충청남도,예산군,봉수산자연휴양림,합계,0,0,0,0
충청남도,예산군,세심천온천호텔(온천),내국인,"27,585","27,585","16,418","11,167"
충청남도,예산군,세심천온천호텔(온천),합계,"27,585","27,585","16,418","11,167"
충청남도,예산군,수덕사,내국인,"109,545","109,545","67,325","42,220"
충청남도,예산군,수덕사,합계,"109,545","109,545","67,325","42,220"
충청남도,예산군,수암산,내국인,"5,681","5,681","3,605","2,076"
충청남도,예산군,수암산,합계,"5,681","5,681","3,605","2,076"
충청남도,예산군,스플라스 리솜(워터파크),내국인,"20,194","20,194","11,613","8,581"
충청남도,예산군,스플라스 리솜(워터파크),외국인,0,0,0,0
충청남도,예산군,스플라스 리솜(워터파크),합계,"20,194","20,194","11,613","8,581"
충청남도,예산군,아그로랜드,내국인,"43,572","43,572","23,192","20,380"
충청남도,예산군,아그로랜드,합계,"43,572","43,572","23,192","20,380"
충청남도,예산군,알토란사과마을,내국인,76,76,36,40
충청남도,예산군,알토란사과마을,외국인,0,0,0,0
충청남도,예산군,알토란사과마을,합계,76,76,36,40
충청남도,예산군,예당호 출렁다리,내국인,"190,405","190,405","120,723","69,682"
충청남도,예산군,예당호 출렁다리,합계,"190,405","190,405","120,723","69,682"
충청남도,예산군,예산군국민여가캠핑장,내국인,492,492,0,492
충청남도,예산군,예산군국민여가캠핑장,합계,492,492,0,492
충청남도,예산군,예산사과와인,내국인,459,459,195,264
충청남도,예산군,예산사과와인,외국인,0,0,0,0
충청남도,예산군,예산사과와인,합계,459,459,195,264
충청남도,예산군,예산황새공원,내국인,"6,433","6,433","3,379","3,054"
충청남도,예산군,예산황새공원,합계,"6,433","6,433","3,379","3,054"
충청남도,예산군,윤봉길의사 기념관,내국인,"6,666","6,666","3,125","3,541"
충청남도,예산군,윤봉길의사 기념관,합계,"6,666","6,666","3,125","3,541"
충청남도,예산군,추사고택,내국인,"5,769","5,769","3,178","2,591"
충청남도,예산군,추사고택,합계,"5,769","5,769","3,178","2,591"
충청남도,예산군,한국고건축박물관,내국인,"2,077","2,077","1,076","1,001"
충청남도,예산군,한국고건축박물관,합계,"2,077","2,077","1,076","1,001"
충청남도,예산군,향천사(금오산),내국인,"8,366","8,366","5,345","3,021"
충청남도,예산군,향천사(금오산),합계,"8,366","8,366","5,345","3,021"
충청남도,태안군,고남패총박물관,내국인,424,424,180,244
충청남도,태안군,고남패총박물관,외국인,0,0,0,0
충청남도,태안군,고남패총박물관,합계,424,424,180,244
충청남도,태안군,네이처월드(꽃축제장),내국인,"9,528","9,528","5,515","4,013"
충청남도,태안군,네이처월드(꽃축제장),외국인,0,0,0,0
충청남도,태안군,네이처월드(꽃축제장),합계,"9,528","9,528","5,515","4,013"
충청남도,태안군,노을길,내국인,"9,516","9,516","4,351","5,165"
충청남도,태안군,노을길,합계,"9,516","9,516","4,351","5,165"
충청남도,태안군,바라길,내국인,"7,472","7,472","2,809","4,663"
충청남도,태안군,바라길,합계,"7,472","7,472","2,809","4,663"
충청남도,태안군,바람길,내국인,0,0,0,0
충청남도,태안군,바람길,합계,0,0,0,0
충청남도,태안군,백화산 북봉 전망대,내국인,"5,205","5,205","2,483","2,722"
충청남도,태안군,백화산 북봉 전망대,합계,"5,205","5,205","2,483","2,722"
충청남도,태안군,샛별길,내국인,71,71,21,50
충청남도,태안군,샛별길,합계,71,71,21,50
충청남도,태안군,솔모랫길,내국인,"1,263","1,263",621,642
충청남도,태안군,솔모랫길,합계,"1,263","1,263",621,642
충청남도,태안군,솔향기길,내국인,"10,870","10,870","6,097","4,773"
충청남도,태안군,솔향기길,합계,"10,870","10,870","6,097","4,773"
충청남도,태안군,신두리 해안사구,내국인,"33,269","33,269","17,519","15,750"
충청남도,태안군,신두리 해안사구,합계,"33,269","33,269","17,519","15,750"
충청남도,태안군,안면도 꽃다리,내국인,"163,021","163,021","28,904","134,117"
충청남도,태안군,안면도 꽃다리,합계,"163,021","163,021","28,904","134,117"
충청남도,태안군,안면도자연휴양림,내국인,"51,588","51,588","26,352","25,236"
충청남도,태안군,안면도자연휴양림,외국인,0,0,0,0
충청남도,태안군,안면도자연휴양림,합계,"51,588","51,588","26,352","25,236"
충청남도,태안군,안면도쥬라기박물관,내국인,"26,450","26,450","15,933","10,517"
충청남도,태안군,안면도쥬라기박물관,외국인,0,0,0,0
충청남도,태안군,안면도쥬라기박물관,합계,"26,450","26,450","15,933","10,517"
충청남도,태안군,안흥유람선,내국인,986,986,246,740
충청남도,태안군,안흥유람선,외국인,0,0,0,0
충청남도,태안군,안흥유람선,합계,986,986,246,740
충청남도,태안군,이종일 생가지,내국인,"3,397","3,397","1,997","1,400"
충청남도,태안군,이종일 생가지,합계,"3,397","3,397","1,997","1,400"
충청남도,태안군,천리포수목원,내국인,"4,600","4,600","2,800","1,800"
충청남도,태안군,천리포수목원,외국인,0,0,0,0
충청남도,태안군,천리포수목원,합계,"4,600","4,600","2,800","1,800"
충청남도,태안군,청산수목원(태안연꽃축제),내국인,"9,648","9,648","5,756","3,892"
충청남도,태안군,청산수목원(태안연꽃축제),합계,"9,648","9,648","5,756","3,892"
충청남도,태안군,태안비치 컨트리클럽,내국인,0,0,0,0
충청남도,태안군,태안비치 컨트리클럽,합계,0,0,0,0
충청남도,태안군,팜카밀레허브농원,내국인,"12,750","12,750","5,500","7,250"
충청남도,태안군,팜카밀레허브농원,외국인,0,0,0,0
충청남도,태안군,팜카밀레허브농원,합계,"12,750","12,750","5,500","7,250"
충청남도,태안군,현대더링스 컨트리클럽,내국인,"41,161","41,161","20,482","20,679"
충청남도,태안군,현대더링스 컨트리클럽,합계,"41,161","41,161","20,482","20,679"
