시도,군구,관광지,내/외국인,총계(2019.05 ~ 2019.06),2019년,2019년 05월,2019년 06월
,,,,,인원계,,
충청남도,예산군,세심천온천호텔(온천),내국인,"25,696","25,696","25,696",0
충청남도,예산군,세심천온천호텔(온천),합계,"25,696","25,696","25,696",0
충청남도,예산군,수덕사,내국인,"228,590","228,590","122,620","105,970"
충청남도,예산군,수덕사,합계,"228,590","228,590","122,620","105,970"
충청남도,예산군,수암산,내국인,"133,905","133,905","79,495","54,410"
충청남도,예산군,수암산,합계,"133,905","133,905","79,495","54,410"
충청남도,예산군,스플라스 리솜(워터파크),내국인,"8,304","8,304",0,"8,304"
충청남도,예산군,스플라스 리솜(워터파크),외국인,0,0,0,0
충청남도,예산군,스플라스 리솜(워터파크),합계,"8,304","8,304",0,"8,304"
충청남도,예산군,아그로랜드,내국인,"33,789","33,789","19,962","13,827"
충청남도,예산군,아그로랜드,합계,"33,789","33,789","19,962","13,827"
충청남도,예산군,알토란사과마을,내국인,480,480,141,339
충청남도,예산군,알토란사과마을,외국인,0,0,0,0
충청남도,예산군,알토란사과마을,합계,480,480,141,339
충청남도,예산군,예당관광지 야영장,내국인,"56,068","56,068","37,016","19,052"
충청남도,예산군,예당관광지 야영장,합계,"56,068","56,068","37,016","19,052"
충청남도,예산군,예산군국민여가캠핑장,내국인,"2,290","2,290","1,125","1,165"
충청남도,예산군,예산군국민여가캠핑장,합계,"2,290","2,290","1,125","1,165"
충청남도,예산군,예산사과와인,내국인,"2,099","2,099",976,"1,123"
충청남도,예산군,예산사과와인,외국인,270,270,150,120
충청남도,예산군,예산사과와인,합계,"2,369","2,369","1,126","1,243"
충청남도,예산군,예산황새공원,내국인,"28,042","28,042","14,000","14,042"
충청남도,예산군,예산황새공원,합계,"28,042","28,042","14,000","14,042"
충청남도,예산군,윤봉길의사 기념관,내국인,"20,590","20,590","11,565","9,025"
충청남도,예산군,윤봉길의사 기념관,합계,"20,590","20,590","11,565","9,025"
충청남도,예산군,추사고택,내국인,"16,761","16,761","9,623","7,138"
충청남도,예산군,추사고택,합계,"16,761","16,761","9,623","7,138"
충청남도,예산군,한국고건축박물관,내국인,"1,896","1,896","1,243",653
충청남도,예산군,한국고건축박물관,외국인,0,0,0,0
충청남도,예산군,한국고건축박물관,합계,"1,896","1,896","1,243",653
충청남도,예산군,향천사(금오산),내국인,"11,914","11,914","8,392","3,522"
충청남도,예산군,향천사(금오산),합계,"11,914","11,914","8,392","3,522"
충청남도,태안군,고남패총박물관,내국인,"4,643","4,643","2,096","2,547"
충청남도,태안군,고남패총박물관,외국인,0,0,0,0
충청남도,태안군,고남패총박물관,합계,"4,643","4,643","2,096","2,547"
충청남도,태안군,네이처월드(꽃축제장),내국인,"36,300","36,300","28,000","8,300"
충청남도,태안군,네이처월드(꽃축제장),외국인,0,0,0,0
충청남도,태안군,네이처월드(꽃축제장),합계,"36,300","36,300","28,000","8,300"
충청남도,태안군,노을길,내국인,"35,025","35,025","17,285","17,740"
충청남도,태안군,노을길,합계,"35,025","35,025","17,285","17,740"
충청남도,태안군,바라길,내국인,"13,268","13,268","8,046","5,222"
충청남도,태안군,바라길,합계,"13,268","13,268","8,046","5,222"
충청남도,태안군,바람길,내국인,"1,271","1,271",273,998
충청남도,태안군,바람길,합계,"1,271","1,271",273,998
충청남도,태안군,백화산 북봉 전망대,내국인,"8,452","8,452","1,542","6,910"
충청남도,태안군,백화산 북봉 전망대,합계,"8,452","8,452","1,542","6,910"
충청남도,태안군,샛별길,내국인,592,592,330,262
충청남도,태안군,샛별길,합계,592,592,330,262
충청남도,태안군,솔모랫길,내국인,"13,413","13,413","8,279","5,134"
충청남도,태안군,솔모랫길,합계,"13,413","13,413","8,279","5,134"
충청남도,태안군,솔향기길,내국인,"14,160","14,160","6,775","7,385"
충청남도,태안군,솔향기길,합계,"14,160","14,160","6,775","7,385"
충청남도,태안군,신두리 해안사구,내국인,"36,339","36,339","16,412","19,927"
충청남도,태안군,신두리 해안사구,합계,"36,339","36,339","16,412","19,927"
충청남도,태안군,안면도 꽃다리,내국인,"25,177","25,177","15,855","9,322"
충청남도,태안군,안면도 꽃다리,합계,"25,177","25,177","15,855","9,322"
충청남도,태안군,안면도자연휴양림,내국인,"103,191","103,191","55,040","48,151"
충청남도,태안군,안면도자연휴양림,외국인,0,0,0,0
충청남도,태안군,안면도자연휴양림,합계,"103,191","103,191","55,040","48,151"
충청남도,태안군,안면도쥬라기박물관,내국인,"36,558","36,558","17,297","19,261"
충청남도,태안군,안면도쥬라기박물관,외국인,0,0,0,0
충청남도,태안군,안면도쥬라기박물관,합계,"36,558","36,558","17,297","19,261"
충청남도,태안군,안흥유람선,내국인,"17,877","17,877","10,504","7,373"
충청남도,태안군,안흥유람선,외국인,0,0,0,0
충청남도,태안군,안흥유람선,합계,"17,877","17,877","10,504","7,373"
충청남도,태안군,이종일 생가지,내국인,"3,523","3,523","1,405","2,118"
충청남도,태안군,이종일 생가지,합계,"3,523","3,523","1,405","2,118"
충청남도,태안군,천리포수목원,내국인,"79,459","79,459","46,102","33,357"
충청남도,태안군,천리포수목원,외국인,0,0,0,0
충청남도,태안군,천리포수목원,합계,"79,459","79,459","46,102","33,357"
충청남도,태안군,청산수목원(태안연꽃축제),내국인,"11,300","11,300","5,000","6,300"
충청남도,태안군,청산수목원(태안연꽃축제),합계,"11,300","11,300","5,000","6,300"
충청남도,태안군,태안비치 컨트리클럽,내국인,0,0,0,0
충청남도,태안군,태안비치 컨트리클럽,합계,0,0,0,0
충청남도,태안군,팜카밀레허브농원,내국인,"33,950","33,950","15,950","18,000"
충청남도,태안군,팜카밀레허브농원,외국인,0,0,0,0
충청남도,태안군,팜카밀레허브농원,합계,"33,950","33,950","15,950","18,000"
충청남도,태안군,현대더링스 컨트리클럽,내국인,"36,312","36,312","17,500","18,812"
충청남도,태안군,현대더링스 컨트리클럽,합계,"36,312","36,312","17,500","18,812"
