시도,군구,관광지,내/외국인,총계(2020.05 ~ 2020.06),2020년,2020년 05월,2020년 06월
충청북도,음성군,한독의약박물관,외국인,0,0,0,0
충청북도,음성군,한독의약박물관,합계,251,251,251,0
충청북도,단양군,가곡패러글라이딩 2번활공장(패러마을) ,내국인,"15,625","15,625","8,130","7,495"
충청북도,단양군,가곡패러글라이딩 2번활공장(패러마을) ,합계,"15,625","15,625","8,130","7,495"
충청북도,단양군,가곡패러글라이딩 3번활공장(코리아패러) ,내국인,"36,594","36,594","18,508","18,086"
충청북도,단양군,가곡패러글라이딩 3번활공장(코리아패러) ,합계,"36,594","36,594","18,508","18,086"
충청북도,단양군,고수동굴,내국인,"44,621","44,621","24,452","20,169"
충청북도,단양군,고수동굴,외국인,0,0,0,0
충청북도,단양군,고수동굴,합계,"44,621","44,621","24,452","20,169"
충청북도,단양군,구담봉,내국인,"237,741","237,741","150,445","87,296"
충청북도,단양군,구담봉,합계,"237,741","237,741","150,445","87,296"
충청북도,단양군,구인사,내국인,"74,633","74,633","40,271","34,362"
충청북도,단양군,구인사,합계,"74,633","74,633","40,271","34,362"
충청북도,단양군,다누리아쿠아리움,내국인,"27,470","27,470","15,439","12,031"
충청북도,단양군,다누리아쿠아리움,외국인,0,0,0,0
충청북도,단양군,다누리아쿠아리움,합계,"27,470","27,470","15,439","12,031"
충청북도,단양군,다리안관광지,내국인,"43,373","43,373","27,046","16,327"
충청북도,단양군,다리안관광지,외국인,0,0,0,0
충청북도,단양군,다리안관광지,합계,"43,373","43,373","27,046","16,327"
충청북도,단양군,단양강 잔도,내국인,"42,815","42,815","24,747","18,068"
충청북도,단양군,단양강 잔도,합계,"42,815","42,815","24,747","18,068"
충청북도,단양군,단양수양개선사유적전시관,내국인,"18,475","18,475","10,835","7,640"
충청북도,단양군,단양수양개선사유적전시관,외국인,12,12,0,12
충청북도,단양군,단양수양개선사유적전시관,합계,"18,487","18,487","10,835","7,652"
충청북도,단양군,도담삼봉,내국인,"524,624","524,624","273,339","251,285"
충청북도,단양군,도담삼봉,합계,"524,624","524,624","273,339","251,285"
충청북도,단양군,만천하스카이워크,내국인,"87,986","87,986","49,261","38,725"
충청북도,단양군,만천하스카이워크,외국인,130,130,76,54
충청북도,단양군,만천하스카이워크,합계,"88,116","88,116","49,337","38,779"
충청북도,단양군,사인암,내국인,"133,886","133,886","71,486","62,400"
충청북도,단양군,사인암,합계,"133,886","133,886","71,486","62,400"
충청북도,단양군,소노문 단양 오션플레이,내국인,"1,777","1,777",692,"1,085"
충청북도,단양군,소노문 단양 오션플레이,외국인,0,0,0,0
충청북도,단양군,소노문 단양 오션플레이,합계,"1,777","1,777",692,"1,085"
충청북도,단양군,소백산국립공원 북부사무소(죽령),내국인,"26,581","26,581","15,017","11,564"
충청북도,단양군,소백산국립공원 북부사무소(죽령),외국인,2,2,2,0
충청북도,단양군,소백산국립공원 북부사무소(죽령),합계,"26,583","26,583","15,019","11,564"
충청북도,단양군,소백산국립공원 북부사무소(천동),내국인,"27,313","27,313","15,376","11,937"
충청북도,단양군,소백산국립공원 북부사무소(천동),외국인,18,18,8,10
충청북도,단양군,소백산국립공원 북부사무소(천동),합계,"27,331","27,331","15,384","11,947"
충청북도,단양군,소백산국립공원 북부출장소(어의곡),내국인,"22,049","22,049","11,431","10,618"
충청북도,단양군,소백산국립공원 북부출장소(어의곡),외국인,0,0,0,0
충청북도,단양군,소백산국립공원 북부출장소(어의곡),합계,"22,049","22,049","11,431","10,618"
충청북도,단양군,소선암자연휴양림(오토캠핑장 포함),내국인,"4,806","4,806","1,821","2,985"
충청북도,단양군,소선암자연휴양림(오토캠핑장 포함),외국인,0,0,0,0
충청북도,단양군,소선암자연휴양림(오토캠핑장 포함),합계,"4,806","4,806","1,821","2,985"
충청북도,단양군,양방산전망대,내국인,"71,643","71,643","41,654","29,989"
충청북도,단양군,양방산전망대,합계,"71,643","71,643","41,654","29,989"
충청북도,단양군,온달관광지,내국인,"14,190","14,190","8,217","5,973"
충청북도,단양군,온달관광지,외국인,591,591,342,249
충청북도,단양군,온달관광지,합계,"14,781","14,781","8,559","6,222"
충청북도,단양군,월악산국립공원 단양분소(금수산),내국인,"3,096","3,096","1,751","1,345"
충청북도,단양군,월악산국립공원 단양분소(금수산),합계,"3,096","3,096","1,751","1,345"
충청북도,단양군,월악산국립공원 단양분소(도락산),내국인,"5,491","5,491","3,119","2,372"
충청북도,단양군,월악산국립공원 단양분소(도락산),합계,"5,491","5,491","3,119","2,372"
충청북도,단양군,월악산국립공원 단양분소(제비봉),내국인,"6,492","6,492","4,473","2,019"
충청북도,단양군,월악산국립공원 단양분소(제비봉),합계,"6,492","6,492","4,473","2,019"
충청북도,단양군,천동관광지,내국인,"3,196","3,196",636,"2,560"
충청북도,단양군,천동관광지,외국인,0,0,0,0
충청북도,단양군,천동관광지,합계,"3,196","3,196",636,"2,560"
충청북도,단양군,황정산자연휴양림,내국인,"3,590","3,590",898,"2,692"
충청북도,단양군,황정산자연휴양림,외국인,0,0,0,0
충청북도,단양군,황정산자연휴양림,합계,"3,590","3,590",898,"2,692"
충청북도,증평군,에듀팜 관광단지(루지),내국인,"24,936","24,936","15,260","9,676"
충청북도,증평군,에듀팜 관광단지(루지),합계,"24,936","24,936","15,260","9,676"
충청북도,증평군,연병호 항일역사공원,내국인,"2,166","2,166","1,088","1,078"
충청북도,증평군,연병호 항일역사공원,합계,"2,166","2,166","1,088","1,078"
충청북도,증평군,율리휴양촌,내국인,"16,594","16,594","11,468","5,126"
충청북도,증평군,율리휴양촌,외국인,0,0,0,0
충청북도,증평군,율리휴양촌,합계,"16,594","16,594","11,468","5,126"
충청북도,증평군,좌구산 숲 명상의 집,내국인,"28,708","28,708","15,523","13,185"
충청북도,증평군,좌구산 숲 명상의 집,합계,"28,708","28,708","15,523","13,185"
충청북도,증평군,좌구산휴양림,내국인,"19,934","19,934","12,391","7,543"
충청북도,증평군,좌구산휴양림,외국인,0,0,0,0
충청북도,증평군,좌구산휴양림,합계,"19,934","19,934","12,391","7,543"
충청북도,증평군,증평 좌구산천문대,내국인,"5,417","5,417","2,862","2,555"
충청북도,증평군,증평 좌구산천문대,합계,"5,417","5,417","2,862","2,555"
충청북도,증평군,증평민속체험박물관,내국인,694,694,305,389
충청북도,증평군,증평민속체험박물관,합계,694,694,305,389
충청북도,증평군,충북인삼유통센터,내국인,"3,799","3,799","2,061","1,738"
충청북도,증평군,충북인삼유통센터,외국인,0,0,0,0
충청북도,증평군,충북인삼유통센터,합계,"3,799","3,799","2,061","1,738"
